Day,Month,Year,Midnight_TOA,Midnight_Zenith,Midnight_Azimuth,6am_TOA,6am_Zenith,6am_Azimuth ,Noon_TOA,Noon_Zenith ,Noon_Azimuth ,6pm_TOA,6pm_Zenith ,6pm_Azimuth
22,2,1967,0.00,121.6790876,359.8714201,0.00,99.77559871,93.70866032,267.64,79.21781923,179.9038936,0.00,99.5375007,266.1806561
23,2,1967,0.00,121.315762,359.9078525,0.00,99.42530503,93.60333199,276.17,78.8531445,179.9364312,0.00,99.20946026,266.3469213
24,2,1967,0.00,120.9498366,359.9471127,0.00,99.07162744,93.49976709,284.75,78.48593901,179.9717379,0.00,98.87996697,266.516271
25,2,1967,0.00,120.5814224,359.9890968,0.00,98.71469692,93.3979389,293.38,78.11631738,180.0097642,0.00,98.54910164,266.6886044
26,2,1967,0.00,120.2106303,0.033699859,0.00,98.35464484,93.29781803,302.04,77.74439386,180.0504584,0.00,98.21694414,266.8638197
27,2,1967,0.00,119.8375704,0.080816108,0.00,97.99160293,93.19937252,310.75,77.37028232,180.0937666,0.00,97.88357336,267.0418139
28,2,1967,0.00,119.4623524,0.13033908,0.00,97.62570318,93.10256803,319.49,76.99409619,180.139633,0.00,97.54906725,267.2224832
1,3,1967,0.00,119.0850856,0.182161778,0.00,97.25707778,93.0073679,328.26,76.61594847,180.1879997,0.00,97.21350287,267.405723
2,3,1967,0.00,118.7058787,0.236176833,0.00,96.8858591,92.91373336,337.06,76.23595168,180.2388071,0.00,96.87695638,267.5914279
3,3,1967,0.00,118.32484,0.292276664,0.00,96.5121796,92.82162362,345.89,75.85421786,180.2919936,0.00,96.53950307,267.7794918
4,3,1967,0.00,117.9420773,0.350353615,0.00,96.13617178,92.73099599,354.74,75.47085854,180.3474959,0.00,96.20121744,267.969808
5,3,1967,0.00,117.5576981,0.410300096,0.00,95.75796814,92.64180605,363.60,75.08598471,180.4052491,0.00,95.86217314,268.1622694
6,3,1967,0.00,117.1718091,0.47200871,0.00,95.37770114,92.55400775,372.49,74.69970684,180.4651868,0.00,95.52244309,268.3567684
7,3,1967,0.00,116.7845169,0.53537238,0.00,94.99550313,92.46755355,381.38,74.31213482,180.5272408,0.00,95.18209945,268.5531969
8,3,1967,0.00,116.3959275,0.600284457,0.00,94.61150635,92.38239454,390.29,73.92337801,180.5913417,0.00,94.84121368,268.7514468
9,3,1967,0.00,116.0061466,0.666638832,0.00,94.22584283,92.29848054,399.20,73.53354515,180.6574187,0.00,94.49985655,268.9514096
10,3,1967,0.00,115.6152793,0.734330037,0.00,93.83864443,92.21576026,408.11,73.14274443,180.7253993,0.00,94.15809817,269.1529765
11,3,1967,0.00,115.2234304,0.803253339,0.00,93.45004273,92.13418138,417.03,72.75108344,180.7952103,0.00,93.81600808,269.3560389
12,3,1967,0.00,114.8307044,0.873304824,0.00,93.06016906,92.05369069,425.94,72.35866917,180.8667768,0.00,93.47365518,269.5604879
